ImageName,Date,Month,Year,Day,Reef,Transect,DistanceTransect,BinNumber,NumberAlgae,NumberSand,QuadratSize,Notes,DominantVegetation
20230118_R3_T2_2.1-2.3_B10,1/18/23,1,2023,18,R3,T2,2.1-2.3,B10,3,17,20x20,,
20230118_R3_T2_2.3-2.5_B11,1/18/23,1,2023,18,R3,T2,2.3-2.5,B11,7,13,20x20,,
20230118_R3_T2_2.5-2.7_B12,1/18/23,1,2023,18,R3,T2,2.5-2.7,B12,3,17,20x20,,
20230118_R3_T2_2.7-2.9_B13,1/18/23,1,2023,18,R3,T2,2.7-2.9,B13,3,17,20x20,,
20230118_R3_T2_2.9-3.1_B14,1/18/23,1,2023,18,R3,T2,2.9-3.1,B14,11,9,20x20 ,,
20230118_R3_T2_3.1-3.3_B15,1/18/23,1,2023,18,R3,T2,3.1-3.3,B15,5,15,20x20,,
20230118_R3_T2_3.3-3.5_B16,1/18/23,1,2023,18,R3,T2,3.3-3.5,B16,5,15,20x20,,
20230118_R3_T2_3.5-3.7_B17,1/18/23,1,2023,18,R3,T2,3.5-3.7,B17,5,15,20x20 ,,
20230118_R3_T2_3.7-3.9_B18,1/18/23,1,2023,18,R3,T2,3.7-3.9,B18,6,14,20x20,,
20230118_R3_T2_3.9-4.1_B19,1/18/23,1,2023,18,R3,T2,3.9-4.1,B19,6,14,20x20,,
20230118_R3_T2_4.1-4.3_B20,1/18/23,1,2023,18,R3,T2,4.1-4.3,B20,3,17,20x20,,
20230118_R3_T2_4.3-4.5_B21,1/18/23,1,2023,18,R3,T2,4.3-4.5,B21,7,13,20x20 ,,
20230118_R3_T2_4.5-4.7_B22,1/18/23,1,2023,18,R3,T2,4.5-4.7,B22,9,11,20x20,,
20230118_R3_T2_4.7-4.9_B23,1/18/23,1,2023,18,R3,T2,4.7-4.9,B23,7,13,20x20,,
20230118_R3_T2_4.9-5.1_B24,1/18/23,1,2023,18,R3,T2,4.9-5.1,B24,9,11,20x20 ,,
20230118_R3_T2_5.1-5.3_B25,1/18/23,1,2023,18,R3,T2,5.1-5.3,B25,6,14,20x20,,
20230118_R3_T3_0.5-0.7_B1 ,1/18/23,1,2023,18,R3,T3,0.5-0.7,B1,8,12,20x20,,
20230118_R3_T3_0.7-0.9_B2 ,1/18/23,1,2023,18,R3,T3,0.7-0.9,B2,13,7,20x20,,
20230118_R3_T3_0.9-1.1_B3 ,1/18/23,1,2023,18,R3,T3,0.9-1.1,B3,15,5,20x20,,
20230118_R3_T3_1.1-1.3_B4,1/18/23,1,2023,18,R3,T3,1.1-1.3,B4,11,9,20x20,,
20230118_R3_T3_1.3-1.5_B5,1/18/23,1,2023,18,R3,T3,1.3-1.5,B5,10,10,20x20 ,,
20230118_R3_T3_1.5-1.7_B6,1/18/23,1,2023,18,R3,T3,1.5-1.7,B6,11,9,20x20,,
20230118_R3_T3_1.7-1.9_B7,1/18/23,1,2023,18,R3,T3,1.7-1.9,B7,6,14,20x20,,
20230118_R3_T3_1.9-2.1_B8,1/18/23,1,2023,18,R3,T3,1.9-2.1,B8,7,13,20x20 ,,
20230118_R3_T3_2.1-2.3_B9,1/18/23,1,2023,18,R3,T3,2.1-2.3,B9,6,14,20x20,,
20230118_R3_T3_2.3-2.5_B10,1/18/23,1,2023,18,R3,T3,2.3-2.5,B10,5,15,20x20,,
20230118_R3_T3_2.5-2.7_B11,1/18/23,1,2023,18,R3,T3,2.5-2.7,B11,2,18,20x20,,
20230118_R3_T3_2.7-2.9_B12,1/18/23,1,2023,18,R3,T3,2.7-2.9,B12,9,11,20x20,,
20230118_R3_T3_2.9-3.1_B13,1/18/23,1,2023,18,R3,T3,2.9-3.1,B13,1,19,20x20,,
20230118_R3_T3_3.1-3.3_B14,1/18/23,1,2023,18,R3,T3,3.1-3.3,B14,6,14,20x20 ,,
20230118_R3_T3_3.3-3.5_B15,1/18/23,1,2023,18,R3,T3,3.3-3.5,B15,7,13,20x20,,
20230118_R3_T3_3.5-3.7_B16,1/18/23,1,2023,18,R3,T3,3.5-3.7,B16,4,16,20x20,,
20230118_R3_T3_3.7-3.9_B17,1/18/23,1,2023,18,R3,T3,3.7-3.9,B17,5,15,20x20 ,,
20230118_R3_T3_3.9-4.1_B18,1/18/23,1,2023,18,R3,T3,3.9-4.1,B18,4,16,20x20,,
20230118_R3_T3_4.1-4.3_B19,1/18/23,1,2023,18,R3,T3,4.1-4.3,B19,7,13,20x20,,
20230118_R3_T3_4.3-4.5_B20,1/18/23,1,2023,18,R3,T3,4.3-4.5,B20,5,15,20x20,,
20230118_R3_T3_4.5-4.7_B21,1/18/23,1,2023,18,R3,T3,4.5-4.7,B21,4,16,20x20 ,,
20230118_R3_T3_4.7-4.9_B22,1/18/23,1,2023,18,R3,T3,4.7-4.9,B22,5,15,20x20,,
20230118_R3_T3_4.9-5.1_B23,1/18/23,1,2023,18,R3,T3,4.9-5.1,B23,6,14,20x20,,
20230118_R3_T3_5.1-5.3_B24 ,1/18/23,1,2023,18,R3,T3,5.1-5.3,B24,5,15,20x20 ,,
20230118_R3_T3_5.3-5.5_B25,1/18/23,1,2023,18,R3,T3,5.3-5.5,B25,3,17,20x20,,
20230306_R1_T1_1-1.2_B1 ,3/6/23,3,2023,6,R1,T1,1-1.2,B1,5,14,20x20,1 point on transect ,
20230306_R1_T1_1.2-1.4_B2 ,3/6/23,3,2023,6,R1,T1,1.2-1.4,B2,17,3,20x20,,
20230306_R1_T1_1.4-1.6_B3 ,3/6/23,3,2023,6,R1,T1,1.4-1.6,B3,13,7,20x20,,
20230306_R1_T1_1.6-1.8_B4,3/6/23,3,2023,6,R1,T1,1.6-1.8,B4,14,1,20x20,4 points off the image ,
20230306_R1_T1_1.8-2_B5,3/6/23,3,2023,6,R1,T1,1.8-2,B5,18,2,20x20 ,,
20230306_R1_T1_2- 2.2_B6,3/6/23,3,2023,6,R1,T1,2- 2.2,B6,16,4,20x20,,
20230306_R1_T1_2.2-2.4_B7,3/6/23,3,2023,6,R1,T1,2.2-2.4,B7,15,5,20x20,,
20230306_R1_T1_2.4-2.6_B8,3/6/23,3,2023,6,R1,T1,2.4-2.6,B8,14,6,20x20 ,,
20230306_R1_T1_2.6-2.8_B9,3/6/23,3,2023,6,R1,T1,2.6-2.8,B9,13,7,20x20,,
20230306_R1_T1_2.8-3_B10,3/6/23,3,2023,6,R1,T1,2.8-3,B10,17,3,20x20,,
20230306_R1_T1_3-3.2_B11,3/6/23,3,2023,6,R1,T1,3-3.2,B11,,,20x20,Unable to read numbers on transect ,
20230306_R1_T1_3.2-3.4_B12,3/6/23,3,2023,6,R1,T1,3.2-3.4,B12,17,3,20x20,,
20230306_R1_T1_3.4-3.6_B13,3/6/23,3,2023,6,R1,T1,3.4-3.6,B13,16,4,20x20,,
20230306_R1_T1_3.6-3.8_B14,3/6/23,3,2023,6,R1,T1,3.6-3.8,B14,15,5,20x20 ,,
20230306_R1_T1_3.8-4_B15,3/6/23,3,2023,6,R1,T1,3.8-4,B15,16,4,20x20,,
20230306_R1_T1_4-4.2_B16,3/6/23,3,2023,6,R1,T1,4-4.2,B16,19,1,20x20,,
20230306_R1_T1_4.2-4.4_B17,3/6/23,3,2023,6,R1,T1,4.2-4.4,B17,15,5,20x20 ,,
20230306_R1_T1_4.4-4.6_B18,3/6/23,3,2023,6,R1,T1,4.4-4.6,B18,14,6,20x20,,
20230306_R1_T1_4.6-4.8_B19,3/6/23,3,2023,6,R1,T1,4.6-4.8,B19,16,4,20x20,,
20230306_R1_T1_4.8-5_B20,3/6/23,3,2023,6,R1,T1,4.8-5,B20,18,2,20x20,,
20230306_R1_T1_5-5.2_B21,3/6/23,3,2023,6,R1,T1,5-5.2,B21,17,3,20x20 ,,
20230306_R1_T1_5.2-5.4_B22,3/6/23,3,2023,6,R1,T1,5.2-5.4,B22,12,8,20x20,,
20230306_R1_T1_5.4-5.6_B23,3/6/23,3,2023,6,R1,T1,5.4-5.6,B23,15,5,20x20,,
20230306_R1_T1_5.6-5.8_B24,3/6/23,3,2023,6,R1,T1,5.6-5.8,B24,11,9,20x20 ,,
20230306_R1_T1_5.8-6_B25,3/6/23,3,2023,6,R1,T1,5.8-6,B25,16,4,20x20,,
20230306_R1_T2_1.1-1.3_B1,3/6/23,3,2023,6,R1,T2,1.1-1.3,B1,8,12,20x20,,
20230306_R1_T2_1.3-1.5_B2,3/6/23,3,2023,6,R1,T2,1.3-1.5,B2,13,7,20x20,,
20230306_R1_T2_1.5-1.7_B3,3/6/23,3,2023,6,R1,T2,1.5-1.7,B3,17,3,20x20,,
20230306_R1_T2_1.7-1.9_B4,3/6/23,3,2023,6,R1,T2,1.7-1.9,B4,15,5,20x20,,
20230306_R1_T2_1.9-2.1_B5 ,3/6/23,3,2023,6,R1,T2,1.9-2.1,B5,18,2,20x20 ,,
20230306_R1_T2_2.1-2.3_B6,3/6/23,3,2023,6,R1,T2,2.1-2.3,B6,16,4,20x20,,
20230306_R1_T2_2.3-2.5_B7,3/6/23,3,2023,6,R1,T2,2.3-2.5,B7,10,10,20x20,,
20230306_R1_T2_2.5-2.7_B8,3/6/23,3,2023,6,R1,T2,2.5-2.7,B8,14,6,20x20 ,,
20230306_R1_T2_2.7-2.9_B9,3/6/23,3,2023,6,R1,T2,2.7-2.9,B9,10,10,20x20,,
20230306_R1_T2_2.9-3.1_B10,3/6/23,3,2023,6,R1,T2,2.9-3.1,B10,13,7,20x20,,
20230306_R1_T2_3.1-3.3_B11,3/6/23,3,2023,6,R1,T2,3.1-3.3,B11,10,10,20x20,,
20230306_R1_T2_3.3-3.5_B12,3/6/23,3,2023,6,R1,T2,3.3-3.5,B12,15,5,20x20,,
20230306_R1_T2_3.5-3.7_B13,3/6/23,3,2023,6,R1,T2,3.5-3.7,B13,20,0,20x20,,
20230306_R1_T2_3.7-3.9_B14,3/6/23,3,2023,6,R1,T2,3.7-3.9,B14,18,2,20x20 ,,
20230306_R1_T2_3.9-4.1_B15,3/6/23,3,2023,6,R1,T2,3.9-4.1,B15,11,9,20x20,,
20230306_R1_T2_4.1-4.3_B16,3/6/23,3,2023,6,R1,T2,4.1-4.3,B16,20,0,20x20,,
20230306_R1_T2_4.3-4.5_B17,3/6/23,3,2023,6,R1,T2,4.3-4.5,B17,16,4,20x20 ,,
20230306_R1_T2_4.5-4.7_B18,3/6/23,3,2023,6,R1,T2,4.5-4.7,B18,18,2,20x20,,
20230306_R1_T2_4.7-4.9_B19,3/6/23,3,2023,6,R1,T2,4.7-4.9,B19,15,5,20x20,,
20230306_R1_T2_4.9-5.1_B20,3/6/23,3,2023,6,R1,T2,4.9-5.1,B20,13,7,20x20,,
20230306_R1_T2_5.1-5.3_B21,3/6/23,3,2023,6,R1,T2,5.1-5.3,B21,9,11,20x20 ,,
20230306_R1_T2_5.3-5.5_B22,3/6/23,3,2023,6,R1,T2,5.3-5.5,B22,15,5,20x20,,
20230306_R1_T2_5.5-5.7_B23,3/6/23,3,2023,6,R1,T2,5.5-5.7,B23,15,5,20x20,,
20230306_R1_T2_5.7-5.9_B24,3/6/23,3,2023,6,R1,T2,5.7-5.9,B24,14,6,20x20 ,,
20230306_R1_T2_5.9-6.1_B25,3/6/23,3,2023,6,R1,T2,5.9-6.1,B25,16,4,20x20,,
20230306_R1_T3_1-1.2_B1 ,3/6/23,3,2023,6,R1,T3,1-1.2,B1,16,4,20x20,,
20230306_R1_T3_1.2-1.4_B2 ,3/6/23,3,2023,6,R1,T3,1.2-1.4,B2,13,7,20x20,,
20230306_R1_T3_1.4-1.6_B3 ,3/6/23,3,2023,6,R1,T3,1.4-1.6,B3,15,5,20x20,,
20230306_R1_T3_1.6-1.8_B4,3/6/23,3,2023,6,R1,T3,1.6-1.8,B4,12,8,20x20,,
20230306_R1_T3_1.8-2_B5,3/6/23,3,2023,6,R1,T3,1.8-2,B5,18,2,20x20 ,,
20230306_R1_T3_2- 2.2_B6,3/6/23,3,2023,6,R1,T3,2-2.2,B6,17,3,20x20,,
20230306_R1_T3_2.2-2.4_B7,3/6/23,3,2023,6,R1,T3,2.2-2.4,B7,11,9,20x20,,
20230306_R1_T3_2.4-2.6_B8,3/6/23,3,2023,6,R1,T3,2.4-2.6,B8,18,2,20x20 ,,
20230306_R1_T3_2.6-2.8_B9,3/6/23,3,2023,6,R1,T3,2.6-2.8,B9,18,2,20x20,,
20230306_R1_T3_2.8-3_B10,3/6/23,3,2023,6,R1,T3,2.8-3,B10,17,3,20x20,,
20230306_R1_T3_3-3.2_B11,3/6/23,3,2023,6,R1,T3,3-3.2,B11,,,20x20,can't tell numbers on transect ,
20230306_R1_T3_3.2-3.4_B12,3/6/23,3,2023,6,R1,T3,3.2-3.4,B12,20,0,20x20,,
20230306_R1_T3_3.4-3.6_B13,3/6/23,3,2023,6,R1,T3,3.4-3.6,B13,18,2,20x20,,
20230306_R1_T3_3.6-3.8_B14,3/6/23,3,2023,6,R1,T3,3.6-3.8,B14,11,9,20x20 ,,
20230306_R1_T3_3.8-4_B15,3/6/23,3,2023,6,R1,T3,3.8-4,B15,14,6,20x20,,
20230306_R1_T3_4-4.2_B16,3/6/23,3,2023,6,R1,T3,4-4.2,B16,14,6,20x20,,
20230306_R1_T3_4.2-4.4_B17,3/6/23,3,2023,6,R1,T3,4.2-4.4,B17,14,6,20x20 ,,
20230306_R1_T3_4.4-4.6_B18,3/6/23,3,2023,6,R1,T3,4.4-4.6,B18,17,3,20x20,,
20230306_R1_T3_4.6-4.8_B19,3/6/23,3,2023,6,R1,T3,4.6-4.8,B19,17,3,20x20,,
20230306_R1_T3_4.8-5_B20,3/6/23,3,2023,6,R1,T3,4.8-5,B20,15,5,20x20,,
20230306_R1_T3_5-5.2_B21,3/6/23,3,2023,6,R1,T3,5-5.2,B21,8,12,20x20 ,,
20230306_R1_T3_5.2-5.4_B22,3/6/23,3,2023,6,R1,T3,5.2-5.4,B22,10,10,20x20,,
20230306_R1_T3_5.4-5.6_B23,3/6/23,3,2023,6,R1,T3,5.4-5.6,B23,12,8,20x20,,
20230306_R1_T3_5.6-5.8_B24,3/6/23,3,2023,6,R1,T3,5.6-5.8,B24,15,5,20x20 ,,
20230306_R1_T3_5.8-6_B25,3/6/23,3,2023,6,R1,T3,5.8-6,B25,15,5,20x20,,
20230306_R2_T1_0.8-1_B1 ,3/6/23,3,2023,6,R2,T1,0.8-1,B1,1,19,20x20,,
20230306_R2_T1_1-1.2_B2 ,3/6/23,3,2023,6,R2,T1,1-1.2,B2,1,18,20x20,1 point on transect ,
20230306_R2_T1_1.2-1.4_B3,3/6/23,3,2023,6,R2,T1,1.2-1.4,B3,12,8,20x20,,
20230306_R2_T1_1.4-1.6_B4,3/6/23,3,2023,6,R2,T1,1.4-1.6,B4,15,5,20x20,,
20230306_R2_T1_1.6-1.8_B5,3/6/23,3,2023,6,R2,T1,1.6-1.8,B5,18,2,20x20 ,,
20230306_R2_T1_1.8-2_B6,3/6/23,3,2023,6,R2,T1,1.8-2,B6,19,1,20x20,,
20230306_R2_T1_2-2.2_B7,3/6/23,3,2023,6,R2,T1,2-2.2,B7,19,1,20x20,,
20230306_R2_T1_2.2-2.4_B8,3/6/23,3,2023,6,R2,T1,2.2-2.4,B8,18,2,20x20 ,,
20230306_R2_T1_2.4-2.6_B9,3/6/23,3,2023,6,R2,T1,2.4-2.6,B9,20,0,20x20,,
20230306_R2_T1_2.6-1.8_B10,3/6/23,3,2023,6,R2,T1,2.6-1.8,B10,15,5,20x20,,
20230306_R2_T1_2.8-3_B11,3/6/23,3,2023,6,R2,T1,2.8-3,B11,8,12,20x20,,
20230306_R2_T1_3-3.2_B12,3/6/23,3,2023,6,R2,T1,3-3.2,B12,14,6,20x20,,
20230306_R2_T1_3.2-3.4_B13,3/6/23,3,2023,6,R2,T1,3.2-3.4,B13,17,3,20x20,,
20230306_R2_T1_3.4-3.6_B14,3/6/23,3,2023,6,R2,T1,3.4-3.6,B14,19,1,20x20 ,,
20230306_R2_T1_3.6-3.8_B15 ,3/6/23,3,2023,6,R2,T1,3.6-3.8,B15,10,10,20x20,,
20230306_R2_T1_3.8-4_B16,3/6/23,3,2023,6,R2,T1,3.8-4,B16,13,7,20x20,,
20230306_R2_T1_4-4.2_B17,3/6/23,3,2023,6,R2,T1,4-4.2,B17,17,3,20x20 ,,
20230306_R2_T1_4.2-4.4_B18,3/6/23,3,2023,6,R2,T1,4.2-4.4,B18,16,4,20x20,,
20230306_R2_T1_4.4-4.6_B19,3/6/23,3,2023,6,R2,T1,4.4-4.6,B19,16,4,20x20,,
20230306_R2_T1_4.6-4.8_B20,3/6/23,3,2023,6,R2,T1,4.6-4.8,B20,3,17,20x20,,
20230306_R2_T1_4.8-5_B21,3/6/23,3,2023,6,R2,T1,4.8-5,B21,3,17,20x20 ,,
20230306_R2_T1_5-5.2_B22,3/6/23,3,2023,6,R2,T1,5-5.2,B22,15,5,20x20,,
20230306_R2_T1_5.2-5.4_B23,3/6/23,3,2023,6,R2,T1,5.2-5.4,B23,13,7,20x20,,
20230306_R2_T1_5.4-5.6_B24,3/6/23,3,2023,6,R2,T1,5.4-5.6,B24,16,4,20x20 ,,
20230306_R2_T1_5.6-5.8_B25,3/6/23,3,2023,6,R2,T1,5.6-5.8,B25,16,4,20x20,,
20230306_R2_T2_0.8-1_B1  ,3/6/23,3,2023,6,R2,T2,0.8-1,B1,0,20,20x20,,
20230306_R2_T2_1-1.2_B2 ,3/6/23,3,2023,6,R2,T2,1-1.2,B2,1,19,20x20,,
20230306_R2_T2_1.2-1.4_B3,3/6/23,3,2023,6,R2,T2,1.2-1.4,B3,4,16,20x20,,
20230306_R2_T2_1.4-1.6_B4,3/6/23,3,2023,6,R2,T2,1.4-1.6,B4,4,16,20x20,,
20230306_R2_T2_1.6-1.8_B5,3/6/23,3,2023,6,R2,T2,1.6-1.8,B5,14,6,20x20 ,,
20230306_R2_T2_1.8-2_B6,3/6/23,3,2023,6,R2,T2,1.8-2,B6,20,0,20x20,,
20230306_R2_T2_2-2.2_B7,3/6/23,3,2023,6,R2,T2,2-2.2,B7,19,1,20x20,,
20230306_R2_T2_2.2-2.4_B8,3/6/23,3,2023,6,R2,T2,2.2-2.4,B8,19,1,20x20 ,,
20230306_R2_T2_2.4-2.6_B9,3/6/23,3,2023,6,R2,T2,2.4-2.6,B9,19,1,20x20,,
20230306_R2_T2_2.6-1.8_B10,3/6/23,3,2023,6,R2,T2,2.6-1.8,B10,12,8,20x20,,
20230306_R2_T2_2.8-3_B11,3/6/23,3,2023,6,R2,T2,2.8-3,B11,18,2,20x20,,
20230306_R2_T2_3-3.2_B12,3/6/23,3,2023,6,R2,T2,3-3.2,B12,20,0,20x20,,
20230306_R2_T2_3.2-3.4_B13,3/6/23,3,2023,6,R2,T2,3.2-3.4,B13,9,11,20x20,,
20230306_R2_T2_3.4-3.6_B14,3/6/23,3,2023,6,R2,T2,3.4-3.6,B14,10,4,20x20 ,6 points were cut off  ,
20230306_R2_T2_3.6-3.8_B15,3/6/23,3,2023,6,R2,T2,3.6-3.8,B15,13,7,20x20,couldn't see 3.8 on transect ,
20230306_R2_T2_3.8-4_B16,3/6/23,3,2023,6,R2,T2,3.8-4,B16,19,1,20x20,,
20230306_R2_T2_4-4.2_B17,3/6/23,3,2023,6,R2,T2,4-4.2,B17,19,1,20x20 ,,
20230306_R2_T2_4.2-4.4_B18,3/6/23,3,2023,6,R2,T2,4.2-4.4,B18,16,4,20x20,,
20230306_R2_T2_4.4-4.6_B19,3/6/23,3,2023,6,R2,T2,4.4-4.6,B19,10,10,20x20,,
20230306_R2_T2_4.6-4.8_B20,3/6/23,3,2023,6,R2,T2,4.6-4.8,B20,11,9,20x20,,
20230306_R2_T2_4.8-5_B21,3/6/23,3,2023,6,R2,T2,4.8-5,B21,17,3,20x20 ,,
20230306_R2_T2_5-5.2_B22,3/6/23,3,2023,6,R2,T2,5-5.2,B22,17,3,20x20,,
20230306_R2_T2_5.2-5.4_B23,3/6/23,3,2023,6,R2,T2,5.2-5.4,B23,12,8,20x20,,
20230306_R2_T2_5.4-5.6_B24,3/6/23,3,2023,6,R2,T2,5.4-5.6,B24,7,13,20x20 ,,
20230306_R2_T2_5.6-5.8_B25,3/6/23,3,2023,6,R2,T2,5.6-5.8,B25,11,9,20x20,,
20230306_R2_T3_0.9-1.1_B1,3/6/23,3,2023,6,R2,T3,0.9-1.1,B1,3,17,20x20,,
20230306_R2_T3_1.1-1.3_B2,3/6/23,3,2023,6,R2,T3,1.1-1.3,B2,0,20,20x20,,
20230306_R2_T3_1.3-1.5_B3,3/6/23,3,2023,6,R2,T3,1.3-1.5,B3,11,9,20x20,,
20230306_R2_T3_1.5-1.7_B4,3/6/23,3,2023,6,R2,T3,1.5-1.7,B4,14,6,20x20,,
20230306_R2_T3_1.7-1.9_B5,3/6/23,3,2023,6,R2,T3,1.7-1.9,B5,10,10,20x20 ,,
20230306_R2_T3_1.9-2.1_B6,3/6/23,3,2023,6,R2,T3,1.9-2.1,B6,9,11,20x20,,
20230306_R2_T3_2.1-2.3_B7,3/6/23,3,2023,6,R2,T3,2.1-2.3,B7,15,5,20x20,,
20230306_R2_T3_2.3-2.5_B8,3/6/23,3,2023,6,R2,T3,2.3-2.5,B8,12,8,20x20 ,1 point on transect ,
20230306_R2_T3_2.5-2.7_B9,3/6/23,3,2023,6,R2,T3,2.5-2.7,B9,16,4,20x20,,
20230306_R2_T3_2.7-2.9_B10,3/6/23,3,2023,6,R2,T3,2.7-2.9,B10,10,7,20x20,3 points on transect,
20230306_R2_T3_2.9-3.1_B11,3/6/23,3,2023,6,R2,T3,2.9-3.1,B11,13,7,20x20,,
20230306_R2_T3_3.1-3.3_B12,3/6/23,3,2023,6,R2,T3,3.1-3.3,B12,7,13,20x20,1 point on transect ,
20230306_R2_T3_3.3-3.5_B13,3/6/23,3,2023,6,R2,T3,3.3-3.5,B13,8,12,20x20,,
20230306_R2_T3_3.5-3.7_B14,3/6/23,3,2023,6,R2,T3,3.5-3.7,B14,9,11,20x20 ,,
20230306_R2_T3_3.7-3.9_B15,3/6/23,3,2023,6,R2,T3,3.7-3.9,B15,10,10,20x20,,
20230306_R2_T3_3.9-4.1_B16,3/6/23,3,2023,6,R2,T3,3.9-4.1,B16,9,10,20x20,1 point on transect ,
20230306_R2_T3_4.1-4.3_B17,3/6/23,3,2023,6,R2,T3,4.1-4.3,B17,9,9,20x20 ,2 points on transect ,
20230306_R2_T3_4.3-4.5_B18,3/6/23,3,2023,6,R2,T3,4.3-4.5,B18,12,7,20x20,1 point on transect ,
20230306_R2_T3_4.5-4.7_B19,3/6/23,3,2023,6,R2,T3,4.5-4.7,B19,11,4,20x20,5 points on transect ,
20230306_R2_T3_4.7-4.9_B20,3/6/23,3,2023,6,R2,T3,4.7-4.9,B20,6,12,20x20,2 points on transect ,
20230306_R2_T3_4.9-5.1_B21,3/6/23,3,2023,6,R2,T3,4.9-5.1,B21,10,10,20x20 ,,
20230306_R2_T3_5.1-5.3_B22,3/6/23,3,2023,6,R2,T3,5.1-5.3,B22,5,14,20x20,1 point on transect ,
20230306_R2_T3_5.3-5.5_B23,3/6/23,3,2023,6,R2,T3,5.3-5.5,B23,12,8,20x20,,
20230306_R2_T3_5.5-5.7_B24,3/6/23,3,2023,6,R2,T3,5.5-5.7,B24,8,11,20x20 ,1 point on transect ,
20230306_R2_T3_5.7-5.9_B25,3/6/23,3,2023,6,R2,T3,5.7-5.9,B25,14,4,20x20,1 point on transect ,
20230306_R3_T1_0.8-1_B1 ,3/6/23,3,2023,6,R3,T1,0.8-1,B1,5,15,20x20,,
20230306_R3_T1_1-1.2_B2 ,3/6/23,3,2023,6,R3,T1,1-1.2,B2,12,,20x20,,
 20230306_R3_T1_1.2-1.4_B3,3/6/23,3,2023,6,R3,T1,1.2-1.4,B3,20,0,20x20,,
20230306_R3_T1_1.4-1.6_B4,3/6/23,3,2023,6,R3,T1,1.4-1.6,B4,14,6,20x20,,
20230306_R3_T1_1.6-1.8_B5,3/6/23,3,2023,6,R3,T1,1.6-1.8,B5,14,6,20x20 ,,
20230306_R3_T1_1.8-2_B6,3/6/23,3,2023,6,R3,T1,1.8-2,B6,9,11,20x20,,
20230306_R3_T1_2-2.2_B7,3/6/23,3,2023,6,R3,T1,2-2.2,B7,8,12,20x20,,
20230306_R3_T1_2.2-2.4_B8,3/6/23,3,2023,6,R3,T1,2.2-2.4,B8,15,5,20x20 ,,
20230306_R3_T1_2.4-2.6_B9,3/6/23,3,2023,6,R3,T1,2.4-2.6,B9,15,5,20x20,,
20230306_R3_T1_2.6-1.8_B10,3/6/23,3,2023,6,R3,T1,2.6-1.8,B10,18,2,20x20,,
20230306_R3_T1_2.8-3_B11,3/6/23,3,2023,6,R3,T1,2.8-3,B11,17,3,20x20,,
20230306_R3_T1_3-3.2_B12,3/6/23,3,2023,6,R3,T1,3-3.2,B12,12,8,20x20,,
20230306_R3_T1_3.2-3.4_B13,3/6/23,3,2023,6,R3,T1,3.2-3.4,B13,8,12,20x20,,
20230306_R3_T1_3.4-3.6_B14,3/6/23,3,2023,6,R3,T1,3.4-3.6,B14,15,5,20x20 ,,
20230306_R3_T1_3.6-3.8_B15,3/6/23,3,2023,6,R3,T1,3.6-3.8,B15,20,0,20x20,,
20230306_R3_T1_3.8-4_B16,3/6/23,3,2023,6,R3,T1,3.8-4,B16,19,1,20x20,,
20230306_R3_T1_4-4.2_B17,3/6/23,3,2023,6,R3,T1,4-4.2,B17,18,2,20x20 ,,
20230306_R3_T1_4.2-4.4_B18,3/6/23,3,2023,6,R3,T1,4.2-4.4,B18,19,1,20x20,,
20230306_R3_T1_4.4-4.6_B19,3/6/23,3,2023,6,R3,T1,4.4-4.6,B19,20,0,20x20,,
20230306_R3_T1_4.6-4.8_B20,3/6/23,3,2023,6,R3,T1,4.6-4.8,B20,16,4,20x20,,
20230306_R3_T1_4.8-5_B21,3/6/23,3,2023,6,R3,T1,4.8-5,B21,15,5,20x20 ,,
20230306_R3_T1_5-5.2_B22,3/6/23,3,2023,6,R3,T1,5-5.2,B22,20,0,20x20,,
20230306_R3_T1_5.2-5.4_B23,3/6/23,3,2023,6,R3,T1,5.2-5.4,B23,11,9,20x20,,
20230306_R3_T1_5.4-5.6_B24,3/6/23,3,2023,6,R3,T1,5.4-5.6,B24,7,13,20x20 ,,
20230306_R3_T1_5.6-5.8_B25,3/6/23,3,2023,6,R3,T1,5.6-5.8,B25,14,6,20x20,,
20230306_R3_T2_0.7-0.9_B1,3/6/23,3,2023,6,R3,T2,0.7-0.9,B1,1,19,20x20,,
20230306_R3_T2_0.9-1.1_B2,3/6/23,3,2023,6,R3,T2,0.9-1.1,B2,2,18,20x20,,
20230306_R3_T2_1.1-1.3_B3 ,3/6/23,3,2023,6,R3,T2,1.1-1.3,B3,4,16,20x20,,
20230306_R3_T2_1.3-1.5_B4 ,3/6/23,3,2023,6,R3,T2,1.3-1.5,B4,3,17,20x20,,
20230306_R3_T2_1.5-1.7_B5,3/6/23,3,2023,6,R3,T2,1.5-1.7,B5,18,2,20x20 ,,
20230306_R3_T2_1.7-1.9_B6,3/6/23,3,2023,6,R3,T2,1.7-1.9,B6,13,7,20x20,,
20230306_R3_T2_1.9-2.1_B7,3/6/23,3,2023,6,R3,T2,1.9-2.1,B7,16,4,20x20,,
20230306_R3_T2_2.1-2.3_B8,3/6/23,3,2023,6,R3,T2,2.1-2.3,B8,7,13,20x20 ,,
20230306_R3_T2_2.3-2.5_B9,3/6/23,3,2023,6,R3,T2,2.3-2.5,B9,10,10,20x20,,
20230306_R3_T2_2.5-2.7_B10,3/6/23,3,2023,6,R3,T2,2.5-2.7,B10,13,7,20x20,,
